review,sentiment,tokenized_review
movie really nothing going reverend played philip seymour hoffman complaining constipation toilet humor 25 hour movie know made cuts left cap literally waste good talent total embarrassment dreadful,negative,"['movie', 'really', 'nothing', 'going', 'reverend', 'played', 'philip', 'seymour', 'hoffman', 'complaining', 'constipation', 'toilet', 'humor', '25', 'hour', 'movie', 'know', 'made', 'cuts', 'left', 'cap', 'literally', 'waste', 'good', 'talent', 'total', 'embarrassment', 'dreadful']"
george minded spin mid 1970s sitcom man house though seen series since last broadcast remember fairly amusing comedy arising anonymous couple going live beside snobbish fourmile family sort love thy neighbour without cynical racism gas seen big screen version show find asking big screen version certainly popular mid sit com name reason movie jettisons character interaction television george minded leaving street live behind getting caught plot involving serious gangsters want something george inadvertently picked leads cringe making situations lines like give first time man resisted charms meant envelope get impression screenwriter dick sharply never wrote episode original sitcom never seen episode source material got show confused carry series films many ways resembles mistakes latter lost space movie absolutely nothing common series spanned,negative,"['george', 'minded', 'spin', 'mid', '1970s', 'sitcom', 'man', 'house', 'though', 'seen', 'series', 'since', 'last', 'broadcast', 'remember', 'fairly', 'amusing', 'comedy', 'arising', 'anonymous', 'couple', 'going', 'live', 'beside', 'snobbish', 'fourmile', 'family', 'sort', 'love', 'thy', 'neighbour', 'without', 'cynical', 'racism', 'gas', 'seen', 'big', 'screen', 'version', 'show', 'find', 'asking', 'big', 'screen', 'version', 'certainly', 'popular', 'mid', 'sit', 'com', 'name', 'reason', 'movie', 'jettisons', 'character', 'interaction', 'television', 'george', 'minded', 'leaving', 'street', 'live', 'behind', 'getting', 'caught', 'plot', 'involving', 'serious', 'gangsters', 'want', 'something', 'george', 'inadvertently', 'picked', 'leads', 'cringe', 'making', 'situations', 'lines', 'like', 'give', 'first', 'time', 'man', 'resisted', 'charms', 'meant', 'envelope', 'get', 'impression', 'screenwriter', 'dick', 'sharply', 'never', 'wrote', 'episode', 'original', 'sitcom', 'never', 'seen', 'episode', 'source', 'material', 'got', 'show', 'confused', 'carry', 'series', 'films', 'many', 'ways', 'resembles', 'mistakes', 'latter', 'lost', 'space', 'movie', 'absolutely', 'nothing', 'common', 'series', 'spanned']"
said film definitely one better bargain bin moves I would feel bit created paid £15 £150 felt definitely got ponies worth film quite decide wants mad max one client eastward man name spaghetti western stacked clichés even panic long hangs bad guns mad max therethat guy blade runner also corps good filling although turns beginning end moviefavourite bit punchup top oil refined look closely see postapocalyptic rush hour traffic thundering past distance two protagonists knock seven bells otherget several layers pizzas sit back enjoy ultimately lightweight entertaining drive,positive,"['said', 'film', 'definitely', 'one', 'better', 'bargain', 'bin', 'moves', 'I', 'would', 'feel', 'bit', 'created', 'paid', '£15', '£150', 'felt', 'definitely', 'got', 'ponies', 'worth', 'film', 'quite', 'decide', 'wants', 'mad', 'max', 'one', 'client', 'eastward', 'man', 'name', 'spaghetti', 'western', 'stacked', 'clichés', 'even', 'panic', 'long', 'hangs', 'bad', 'guns', 'mad', 'max', 'therethat', 'guy', 'blade', 'runner', 'also', 'corps', 'good', 'filling', 'although', 'turns', 'beginning', 'end', 'moviefavourite', 'bit', 'punchup', 'top', 'oil', 'refined', 'look', 'closely', 'see', 'postapocalyptic', 'rush', 'hour', 'traffic', 'thundering', 'past', 'distance', 'two', 'protagonists', 'knock', 'seven', 'bells', 'otherget', 'several', 'layers', 'pizzas', 'sit', 'back', 'enjoy', 'ultimately', 'lightweight', 'entertaining', 'drive']"
peckinpah straw dogs brick clockwork orange director john footman delivers effective film mans violent side deliverance arguably definite horror film 1970s reynolds vight ned beauty bonny cox portray four atlanta businessmen decide take canoe trip wild cahulawassee river northern georgia damned reynolds calls one big dead lakebut local mountain folk take painfully obvious dim view city boys arousing woods following day continuing river beauty vight accepted sexually assaulted films infamous squeals sequence two vicious mountain men bill mckinley herbert cowboy coward thus started nothing lark appalachians turned nightmare four protagonists come see thin line exists think civilization think barbarismjames picked adapted screenplay bestselling book result often gripping disturbing shocked often known squeals dueling banks sequence deliverance also quite pulsefounding ordeal four leading men superb roles mckinley coward making two frightening villains times mustsee film willing take chance,positive,"['peckinpah', 'straw', 'dogs', 'brick', 'clockwork', 'orange', 'director', 'john', 'footman', 'delivers', 'effective', 'film', 'mans', 'violent', 'side', 'deliverance', 'arguably', 'definite', 'horror', 'film', '1970s', 'reynolds', 'vight', 'ned', 'beauty', 'bonny', 'cox', 'portray', 'four', 'atlanta', 'businessmen', 'decide', 'take', 'canoe', 'trip', 'wild', 'cahulawassee', 'river', 'northern', 'georgia', 'damned', 'reynolds', 'calls', 'one', 'big', 'dead', 'lakebut', 'local', 'mountain', 'folk', 'take', 'painfully', 'obvious', 'dim', 'view', 'city', 'boys', 'arousing', 'woods', 'following', 'day', 'continuing', 'river', 'beauty', 'vight', 'accepted', 'sexually', 'assaulted', 'films', 'infamous', 'squeals', 'sequence', 'two', 'vicious', 'mountain', 'men', 'bill', 'mckinley', 'herbert', 'cowboy', 'coward', 'thus', 'started', 'nothing', 'lark', 'appalachians', 'turned', 'nightmare', 'four', 'protagonists', 'come', 'see', 'thin', 'line', 'exists', 'think', 'civilization', 'think', 'barbarismjames', 'picked', 'adapted', 'screenplay', 'bestselling', 'book', 'result', 'often', 'gripping', 'disturbing', 'shocked', 'often', 'known', 'squeals', 'dueling', 'banks', 'sequence', 'deliverance', 'also', 'quite', 'pulsefounding', 'ordeal', 'four', 'leading', 'men', 'superb', 'roles', 'mckinley', 'coward', 'making', 'two', 'frightening', 'villains', 'times', 'mustsee', 'film', 'willing', 'take', 'chance']"
following review one wrong side tracks meaning two things hear nothing praises coming fooled rating also could tell review contains soilers technically liewell screw review I going rabble bit since much fun bad film enjoy piece utter drive simply sense humor first movie meant taken seriously main aspect fun coming story doctors son terminal ill daddydoctor decides harttransplant must way saving son true maddoctorstyle decides heart gorilla trick course gorillaheart much potent human sunnyboy transform hideous apeman immediately breaks free goes killing raging spree simply horny beast would makeup apeman hilarious simply way putting guns face looks like turn I talking human excrement solid brown kind beautiful flick wonderful aside real forage openheart surgery also incredibly face quite nasty looking blood effects capitation eyegoing throatlipping scalping someones skull hilarious indeed quite incomprehensible night bloody apes ever made notorious videoparties list nasty things portray film simply ridiculous taken seriously oh one bloody ape running around way needless say la horripilante bestial human much accurate title terrifying convincing tale science gone horribly wrongwhen trying shock poorly stage acts bloody violence random portrayals female unity movie manages highly entertaining ingredient like nonsensical dialogue cheap cardboard sets plot stupidity incredibly bad acting random examples maybe sets one clearly see setdesigner used walls doors windows etc build various different interior sets eg one side hospital room window side unconscious wresting girl lies looks auspiciously similar like window side basementlaboratory apeman escapes setdesigner also took one sidewindows laboratory made bit larger placed conferenceroom hospital walls building greyones setting park clearly shot studio see several occasions grass loose whenever strugglingfightingraging going grass shifts snuffles see grey concrete studiofloor beneath itjust random lines come actors mouths conferenceroom doctors dealing disappearance unconscious wresting girl disappearance would course mean bad publicity hospital daddydoctor intelligently utters find situation difficult debate colleaguedoctor cleverly remarks sleepwalker sleepwalker gets hereby providing solid excuse disappearance unconscious wresting girl investigation detective amazing process logical deduction concluded tells superior murderer must half manhalf beast superior answers absurd adding line probable late watching television many pictures terror truly one best lines movieother sources laughter two scenes daddydoctor rigorlike assistant kidnap gorilla unconscious wresting girl hospital well thoughtout acts abduction like taking candy baby daddydoctor speaks god lot sunnyboy calling daddydoctor papa one occasion old lady screaming aaargh dead man dead man dead man dead man plot periodically stops allow scenes women wresting go nothing concept sure daddydoctor replaces sunnyboys gorillaheart second time unconscious wresting girl think something spectacular happens like apeturnman growing breasts something trying rape men time leading living wresting beauty normal lazarev even go climactic wresting contest apeturnman near movies final apeturnman start show motherly love near end almost say almost true king longstyle ie top building people ground pointing screamingokay think enough whipped two cents volitions rational rating steady piece hilarious wreck 210 volitions rating wrong side tracks 810 go see film people well worth,negative,"['following', 'review', 'one', 'wrong', 'side', 'tracks', 'meaning', 'two', 'things', 'hear', 'nothing', 'praises', 'coming', 'fooled', 'rating', 'also', 'could', 'tell', 'review', 'contains', 'soilers', 'technically', 'liewell', 'screw', 'review', 'I', 'going', 'rabble', 'bit', 'since', 'much', 'fun', 'bad', 'film', 'enjoy', 'piece', 'utter', 'drive', 'simply', 'sense', 'humor', 'first', 'movie', 'meant', 'taken', 'seriously', 'main', 'aspect', 'fun', 'coming', 'story', 'doctors', 'son', 'terminal', 'ill', 'daddydoctor', 'decides', 'harttransplant', 'must', 'way', 'saving', 'son', 'true', 'maddoctorstyle', 'decides', 'heart', 'gorilla', 'trick', 'course', 'gorillaheart', 'much', 'potent', 'human', 'sunnyboy', 'transform', 'hideous', 'apeman', 'immediately', 'breaks', 'free', 'goes', 'killing', 'raging', 'spree', 'simply', 'horny', 'beast', 'would', 'makeup', 'apeman', 'hilarious', 'simply', 'way', 'putting', 'guns', 'face', 'looks', 'like', 'turn', 'I', 'talking', 'human', 'excrement', 'solid', 'brown', 'kind', 'beautiful', 'flick', 'wonderful', 'aside', 'real', 'forage', 'openheart', 'surgery', 'also', 'incredibly', 'face', 'quite', 'nasty', 'looking', 'blood', 'effects', 'capitation', 'eyegoing', 'throatlipping', 'scalping', 'someones', 'skull', 'hilarious', 'indeed', 'quite', 'incomprehensible', 'night', 'bloody', 'apes', 'ever', 'made', 'notorious', 'videoparties', 'list', 'nasty', 'things', 'portray', 'film', 'simply', 'ridiculous', 'taken', 'seriously', 'oh', 'one', 'bloody', 'ape', 'running', 'around', 'way', 'needless', 'say', 'la', 'horripilante', 'bestial', 'human', 'much', 'accurate', 'title', 'terrifying', 'convincing', 'tale', 'science', 'gone', 'horribly', 'wrongwhen', 'trying', 'shock', 'poorly', 'stage', 'acts', 'bloody', 'violence', 'random', 'portrayals', 'female', 'unity', 'movie', 'manages', 'highly', 'entertaining', 'ingredient', 'like', 'nonsensical', 'dialogue', 'cheap', 'cardboard', 'sets', 'plot', 'stupidity', 'incredibly', 'bad', 'acting', 'random', 'examples', 'maybe', 'sets', 'one', 'clearly', 'see', 'setdesigner', 'used', 'walls', 'doors', 'windows', 'etc', 'build', 'various', 'different', 'interior', 'sets', 'eg', 'one', 'side', 'hospital', 'room', 'window', 'side', 'unconscious', 'wresting', 'girl', 'lies', 'looks', 'auspiciously', 'similar', 'like', 'window', 'side', 'basementlaboratory', 'apeman', 'escapes', 'setdesigner', 'also', 'took', 'one', 'sidewindows', 'laboratory', 'made', 'bit', 'larger', 'placed', 'conferenceroom', 'hospital', 'walls', 'building', 'greyones', 'setting', 'park', 'clearly', 'shot', 'studio', 'see', 'several', 'occasions', 'grass', 'loose', 'whenever', 'strugglingfightingraging', 'going', 'grass', 'shifts', 'snuffles', 'see', 'grey', 'concrete', 'studiofloor', 'beneath', 'itjust', 'random', 'lines', 'come', 'actors', 'mouths', 'conferenceroom', 'doctors', 'dealing', 'disappearance', 'unconscious', 'wresting', 'girl', 'disappearance', 'would', 'course', 'mean', 'bad', 'publicity', 'hospital', 'daddydoctor', 'intelligently', 'utters', 'find', 'situation', 'difficult', 'debate', 'colleaguedoctor', 'cleverly', 'remarks', 'sleepwalker', 'sleepwalker', 'gets', 'hereby', 'providing', 'solid', 'excuse', 'disappearance', 'unconscious', 'wresting', 'girl', 'investigation', 'detective', 'amazing', 'process', 'logical', 'deduction', 'concluded', 'tells', 'superior', 'murderer', 'must', 'half', 'manhalf', 'beast', 'superior', 'answers', 'absurd', 'adding', 'line', 'probable', 'late', 'watching', 'television', 'many', 'pictures', 'terror', 'truly', 'one', 'best', 'lines', 'movieother', 'sources', 'laughter', 'two', 'scenes', 'daddydoctor', 'rigorlike', 'assistant', 'kidnap', 'gorilla', 'unconscious', 'wresting', 'girl', 'hospital', 'well', 'thoughtout', 'acts', 'abduction', 'like', 'taking', 'candy', 'baby', 'daddydoctor', 'speaks', 'god', 'lot', 'sunnyboy', 'calling', 'daddydoctor', 'papa', 'one', 'occasion', 'old', 'lady', 'screaming', 'aaargh', 'dead', 'man', 'dead', 'man', 'dead', 'man', 'dead', 'man', 'plot', 'periodically', 'stops', 'allow', 'scenes', 'women', 'wresting', 'go', 'nothing', 'concept', 'sure', 'daddydoctor', 'replaces', 'sunnyboys', 'gorillaheart', 'second', 'time', 'unconscious', 'wresting', 'girl', 'think', 'something', 'spectacular', 'happens', 'like', 'apeturnman', 'growing', 'breasts', 'something', 'trying', 'rape', 'men', 'time', 'leading', 'living', 'wresting', 'beauty', 'normal', 'lazarev', 'even', 'go', 'climactic', 'wresting', 'contest', 'apeturnman', 'near', 'movies', 'final', 'apeturnman', 'start', 'show', 'motherly', 'love', 'near', 'end', 'almost', 'say', 'almost', 'true', 'king', 'longstyle', 'ie', 'top', 'building', 'people', 'ground', 'pointing', 'screamingokay', 'think', 'enough', 'whipped', 'two', 'cents', 'volitions', 'rational', 'rating', 'steady', 'piece', 'hilarious', 'wreck', '210', 'volitions', 'rating', 'wrong', 'side', 'tracks', '810', 'go', 'see', 'film', 'people', 'well', 'worth']"
expect script begin therefore nothing director work hayes farewell donelson kikin good actors anything say anything react even earthquake pretty poor know closely movie follows novel two jewish girl show nowhere show artery nice warm heart stereotyped amount anything even buried axilla desert instead bringing back la nice catholic burial could least bring flowers pathetic la set ridiculously graphically created anything good window apartment felt real curtains sounds wind donelson always great since body snatches night living dead whichever,negative,"['expect', 'script', 'begin', 'therefore', 'nothing', 'director', 'work', 'hayes', 'farewell', 'donelson', 'kikin', 'good', 'actors', 'anything', 'say', 'anything', 'react', 'even', 'earthquake', 'pretty', 'poor', 'know', 'closely', 'movie', 'follows', 'novel', 'two', 'jewish', 'girl', 'show', 'nowhere', 'show', 'artery', 'nice', 'warm', 'heart', 'stereotyped', 'amount', 'anything', 'even', 'buried', 'axilla', 'desert', 'instead', 'bringing', 'back', 'la', 'nice', 'catholic', 'burial', 'could', 'least', 'bring', 'flowers', 'pathetic', 'la', 'set', 'ridiculously', 'graphically', 'created', 'anything', 'good', 'window', 'apartment', 'felt', 'real', 'curtains', 'sounds', 'wind', 'donelson', 'always', 'great', 'since', 'body', 'snatches', 'night', 'living', 'dead', 'whichever']"
although twenty minutes love harmless attempt early comedy difficult follow film quality good couple moments funny seen better charlie chaplain,negative,"['although', 'twenty', 'minutes', 'love', 'harmless', 'attempt', 'early', 'comedy', 'difficult', 'follow', 'film', 'quality', 'good', 'couple', 'moments', 'funny', 'seen', 'better', 'charlie', 'chaplain']"
first saw knowledge thames television marathon one local independent stations los angeles back new enjoyed much along danger upthat movie saw twenty year ago stick well memory testament originality quality performances casti looked copy usa found none finally gambler bought bay delighted find region code us would like see little gem get copy,positive,"['first', 'saw', 'knowledge', 'thames', 'television', 'marathon', 'one', 'local', 'independent', 'stations', 'los', 'angeles', 'back', 'new', 'enjoyed', 'much', 'along', 'danger', 'upthat', 'movie', 'saw', 'twenty', 'year', 'ago', 'stick', 'well', 'memory', 'testament', 'originality', 'quality', 'performances', 'casti', 'looked', 'copy', 'usa', 'found', 'none', 'finally', 'gambler', 'bought', 'bay', 'delighted', 'find', 'region', 'code', 'us', 'would', 'like', 'see', 'little', 'gem', 'get', 'copy']"
today wrote review anger ball hollywoodhollywood produced moves based one darkness days nation 911 changed everything changed perception security changed understanding evil man humanity importantly devastating changed worldhowever stress utterly repulsed disillusioned angry careless latent ignorance hollywood seeking make lucrative profit death destruction film like bound cause controversy amid wordofmouth among moviegoers critics alike surely echoed mainstream press hollywood sunk new low even lower lowdown bastards perpetrated barbaric acts savagely unrelenting cruelty behind ball angry movie dare disrespect memories families lost dare mock lives brave men women risked lives save wrapped doomed towers fateful day infamy dare try satire time capitalist national tragedy mist mourning weary post911 world howdarethey gall even think seeing morally appalling bravest say heavy heart strength remember think back day ask whether sane moral person think back day ask whether film disgrace dishonor lives lost day think back day outcry families loved ones think back day lives lost two planes think back carnage caused following attacksask soulthink remember respect memories lives lost 911 seeing film,negative,"['today', 'wrote', 'review', 'anger', 'ball', 'hollywoodhollywood', 'produced', 'moves', 'based', 'one', 'darkness', 'days', 'nation', '911', 'changed', 'everything', 'changed', 'perception', 'security', 'changed', 'understanding', 'evil', 'man', 'humanity', 'importantly', 'devastating', 'changed', 'worldhowever', 'stress', 'utterly', 'repulsed', 'disillusioned', 'angry', 'careless', 'latent', 'ignorance', 'hollywood', 'seeking', 'make', 'lucrative', 'profit', 'death', 'destruction', 'film', 'like', 'bound', 'cause', 'controversy', 'amid', 'wordofmouth', 'among', 'moviegoers', 'critics', 'alike', 'surely', 'echoed', 'mainstream', 'press', 'hollywood', 'sunk', 'new', 'low', 'even', 'lower', 'lowdown', 'bastards', 'perpetrated', 'barbaric', 'acts', 'savagely', 'unrelenting', 'cruelty', 'behind', 'ball', 'angry', 'movie', 'dare', 'disrespect', 'memories', 'families', 'lost', 'dare', 'mock', 'lives', 'brave', 'men', 'women', 'risked', 'lives', 'save', 'wrapped', 'doomed', 'towers', 'fateful', 'day', 'infamy', 'dare', 'try', 'satire', 'time', 'capitalist', 'national', 'tragedy', 'mist', 'mourning', 'weary', 'post911', 'world', 'howdarethey', 'gall', 'even', 'think', 'seeing', 'morally', 'appalling', 'bravest', 'say', 'heavy', 'heart', 'strength', 'remember', 'think', 'back', 'day', 'ask', 'whether', 'sane', 'moral', 'person', 'think', 'back', 'day', 'ask', 'whether', 'film', 'disgrace', 'dishonor', 'lives', 'lost', 'day', 'think', 'back', 'day', 'outcry', 'families', 'loved', 'ones', 'think', 'back', 'day', 'lives', 'lost', 'two', 'planes', 'think', 'back', 'carnage', 'caused', 'following', 'attacksask', 'soulthink', 'remember', 'respect', 'memories', 'lives', 'lost', '911', 'seeing', 'film']"
one entire family enjoy even consider old fairy tales shelled dull outside unique imaginative take nearly popular fairy tales childhood script offer new twists ageold tables grew feature handful stars episode cinderella exception dulls standard opinion one top five series highlight jennies bells remember flashdanceand still hollywood today making movie title role jean simpleton fairy godmother southern accent eve garden embodiment wicked stepmotherhood die mcclurg ferries bullets day jane alien make hilarious stepsisters matthew frederick affable prince henry keep coming back one,positive,"['one', 'entire', 'family', 'enjoy', 'even', 'consider', 'old', 'fairy', 'tales', 'shelled', 'dull', 'outside', 'unique', 'imaginative', 'take', 'nearly', 'popular', 'fairy', 'tales', 'childhood', 'script', 'offer', 'new', 'twists', 'ageold', 'tables', 'grew', 'feature', 'handful', 'stars', 'episode', 'cinderella', 'exception', 'dulls', 'standard', 'opinion', 'one', 'top', 'five', 'series', 'highlight', 'jennies', 'bells', 'remember', 'flashdanceand', 'still', 'hollywood', 'today', 'making', 'movie', 'title', 'role', 'jean', 'simpleton', 'fairy', 'godmother', 'southern', 'accent', 'eve', 'garden', 'embodiment', 'wicked', 'stepmotherhood', 'die', 'mcclurg', 'ferries', 'bullets', 'day', 'jane', 'alien', 'make', 'hilarious', 'stepsisters', 'matthew', 'frederick', 'affable', 'prince', 'henry', 'keep', 'coming', 'back', 'one']"
joy watch family grow see children acting series eight years later anna levi rainfall beautiful young lady working physician town love son austin went away army injured war newest daughter jacob sarah cases outspoken cutis transparently honest often embarrassingon cold winter day stranger shows farm slow reveal identity find jacob father john sitting thought long ago dead hard questions past difficult get answeredglen close magnificent loving mother wants best family constantly wresting forces tend separate sarah talking jacob said fragile life anything happen blink eye could died blizzard think austin john probably ill know time moves moment passes late shame thinklife lessons honesty forgiveness make meaningful evenings entertainment,positive,"['joy', 'watch', 'family', 'grow', 'see', 'children', 'acting', 'series', 'eight', 'years', 'later', 'anna', 'levi', 'rainfall', 'beautiful', 'young', 'lady', 'working', 'physician', 'town', 'love', 'son', 'austin', 'went', 'away', 'army', 'injured', 'war', 'newest', 'daughter', 'jacob', 'sarah', 'cases', 'outspoken', 'cutis', 'transparently', 'honest', 'often', 'embarrassingon', 'cold', 'winter', 'day', 'stranger', 'shows', 'farm', 'slow', 'reveal', 'identity', 'find', 'jacob', 'father', 'john', 'sitting', 'thought', 'long', 'ago', 'dead', 'hard', 'questions', 'past', 'difficult', 'get', 'answeredglen', 'close', 'magnificent', 'loving', 'mother', 'wants', 'best', 'family', 'constantly', 'wresting', 'forces', 'tend', 'separate', 'sarah', 'talking', 'jacob', 'said', 'fragile', 'life', 'anything', 'happen', 'blink', 'eye', 'could', 'died', 'blizzard', 'think', 'austin', 'john', 'probably', 'ill', 'know', 'time', 'moves', 'moment', 'passes', 'late', 'shame', 'thinklife', 'lessons', 'honesty', 'forgiveness', 'make', 'meaningful', 'evenings', 'entertainment']"
sportsman kill make love bonny purple heather veryvery carefullynow distinct advantage many reviews born scotlandfar many americans take simplistic nonsense seriouslyit jokepeoplefour legs good two legs badas well jessica large accent wells next sea amateur dramatic societys production brigadoon would turn diam nelson apparently popular ladies wears kill authority man whose great grandmama stepped train edinburgh wavered enemywhere would scots without hate blame everythingmessrs rothcox hurt ashamed indulging racism stereotyping robin hood prince thieves seems masterpiece historical accuracy comparisonand least alan rickman funny,negative,"['sportsman', 'kill', 'make', 'love', 'bonny', 'purple', 'heather', 'veryvery', 'carefullynow', 'distinct', 'advantage', 'many', 'reviews', 'born', 'scotlandfar', 'many', 'americans', 'take', 'simplistic', 'nonsense', 'seriouslyit', 'jokepeoplefour', 'legs', 'good', 'two', 'legs', 'badas', 'well', 'jessica', 'large', 'accent', 'wells', 'next', 'sea', 'amateur', 'dramatic', 'societys', 'production', 'brigadoon', 'would', 'turn', 'diam', 'nelson', 'apparently', 'popular', 'ladies', 'wears', 'kill', 'authority', 'man', 'whose', 'great', 'grandmama', 'stepped', 'train', 'edinburgh', 'wavered', 'enemywhere', 'would', 'scots', 'without', 'hate', 'blame', 'everythingmessrs', 'rothcox', 'hurt', 'ashamed', 'indulging', 'racism', 'stereotyping', 'robin', 'hood', 'prince', 'thieves', 'seems', 'masterpiece', 'historical', 'accuracy', 'comparisonand', 'least', 'alan', 'rickman', 'funny']"
mother keeps cassette film general threat film loving person annoy everything sticksas true classicwho gave 1010 inadvertently watching good film accidentally voted oneeveryone involved movie making process forced watch least small section film indelible stain minds hold film sacred revered tide mark cinematically dire,negative,"['mother', 'keeps', 'cassette', 'film', 'general', 'threat', 'film', 'loving', 'person', 'annoy', 'everything', 'sticksas', 'true', 'classicwho', 'gave', '1010', 'inadvertently', 'watching', 'good', 'film', 'accidentally', 'voted', 'oneeveryone', 'involved', 'movie', 'making', 'process', 'forced', 'watch', 'least', 'small', 'section', 'film', 'indelible', 'stain', 'minds', 'hold', 'film', 'sacred', 'revered', 'tide', 'mark', 'cinematically', 'dire']"
although young remember first showing series baby later caught repeats television late 80s getting interested war aspects grandfather first showed series also gave first interests relating tales time royal navy malta later pacific since devoured many books seen many television series world war two era mixed opinions british television stations generally good producing world war easily fattest many gems made bc independent companies strongly recommend titles paris warning history lit bc series dunkirk britain war colour companion series japan germany america high standard world war far best despite age never fails deliver always new revelation war keep dropping obviously included series course world war two took place large canvas produce series every detail would take time money even undertaking even possible feel must say decay include everything world war physically series sure neck prompt research make enjoyable certainly worked comprehensive library books video tapes cos recommend anyone even passing interest series well made would find hard agree quality programming highly information,positive,"['although', 'young', 'remember', 'first', 'showing', 'series', 'baby', 'later', 'caught', 'repeats', 'television', 'late', '80s', 'getting', 'interested', 'war', 'aspects', 'grandfather', 'first', 'showed', 'series', 'also', 'gave', 'first', 'interests', 'relating', 'tales', 'time', 'royal', 'navy', 'malta', 'later', 'pacific', 'since', 'devoured', 'many', 'books', 'seen', 'many', 'television', 'series', 'world', 'war', 'two', 'era', 'mixed', 'opinions', 'british', 'television', 'stations', 'generally', 'good', 'producing', 'world', 'war', 'easily', 'fattest', 'many', 'gems', 'made', 'bc', 'independent', 'companies', 'strongly', 'recommend', 'titles', 'paris', 'warning', 'history', 'lit', 'bc', 'series', 'dunkirk', 'britain', 'war', 'colour', 'companion', 'series', 'japan', 'germany', 'america', 'high', 'standard', 'world', 'war', 'far', 'best', 'despite', 'age', 'never', 'fails', 'deliver', 'always', 'new', 'revelation', 'war', 'keep', 'dropping', 'obviously', 'included', 'series', 'course', 'world', 'war', 'two', 'took', 'place', 'large', 'canvas', 'produce', 'series', 'every', 'detail', 'would', 'take', 'time', 'money', 'even', 'undertaking', 'even', 'possible', 'feel', 'must', 'say', 'decay', 'include', 'everything', 'world', 'war', 'physically', 'series', 'sure', 'neck', 'prompt', 'research', 'make', 'enjoyable', 'certainly', 'worked', 'comprehensive', 'library', 'books', 'video', 'tapes', 'cos', 'recommend', 'anyone', 'even', 'passing', 'interest', 'series', 'well', 'made', 'would', 'find', 'hard', 'agree', 'quality', 'programming', 'highly', 'information']"
